semester_id,student_id,sem,sem_earned,sem_points,semester_attempted,sem_gpa,program_grade_date
3673,,2013-1,3,4.5,3,2.7,
3674,,2015-1,3,0,3,2.67,
3675,,2015-1,3,9,3,2.67,
3676,,2016-1,3,10.5,3,3.4,
3677,,2016-2,3,9,3,3.25,
3678,,2017-1,3,10.5,3,3.55,
3679,,2015-1,3,6,3,2.67,
3680,,2016-1,3,9,3,3.4,
3681,,2016-2,3,11.25,3,3.25,
3682,,2016-2,3,7.5,3,3.25,
3683,,2017-1,3,11.25,3,3.55,
3684,,2017-2,3,11.25,3,3.71,
3685,,2015-2,3,11.25,3,3.67,
3686,,2016-1,3,11.25,3,3.4,
3687,,2017-2,3,10.5,3,3.71,
3688,,2015-1,3,3,3,2.67,
3689,,2015-2,3,10.5,3,3.67,
3690,,2017-1,3,9,3,3.55,
3691,,2017-2,12,45,12,3.71,
3692,,2017-3,3,11.25,3,3.75,
3693,,2013-1,3,9,3,3.04,
3694,,2013-3,3,11.25,3,3.63,
3695,,2014-1,3,11.25,3,3.42,
3696,,2013-1,3,11.25,3,3.04,
3697,,2013-1,3,7.5,3,3.04,
3698,,2014-1,3,10.5,3,3.42,
3699,,2013-2,3,12,3,3.25,
3700,,2013-3,3,10.5,3,3.63,
3701,,2014-1,3,9,3,3.42,
3702,,2018-1,0,0,3,3.42,
3703,,2018-1,3,10.5,3,3.42,
3704,,2017-1,3,12,3,3.5,
3705,,2017-2,3,11.25,3,3.42,
3706,,2018-2,3,12,3,3.54,
3707,,2018-2,12,42,12,3.54,
3708,,2016-2,3,12,3,4,
3709,,2017-1,3,9,3,3.5,
3710,,2017-2,3,10.5,3,3.42,
3711,,2017-2,3,9,3,3.42,
3712,,2018-1,3,11.25,3,3.42,
3713,,2018-2,3,9,3,3.54,
3714,,2018-2,3,11.25,3,3.54,
3715,,2018-1,3,9,3,3.42,
3716,,2013-2,3,12,3,3.67,
3717,,2013-2,3,11.25,3,3.67,
3718,,2015-1,3,11.25,3,3.79,
3719,,2015-1,12,48,12,3.79,
3720,,2013-2,3,9,3,3.67,
3721,,2014-1,3,7.5,3,2.67,
3722,,2014-2,3,9,3,3.08,
3723,,2014-1,3,12,3,2.67,
3724,,2014-1,3,6,3,2.67,
3725,,2014-2,3,11.25,3,3.08,
3726,,2014-2,3,7.5,3,3.08,
3727,,2015-1,3,9,3,3.79,
3728,,2013-2,3,10.5,3,3.67,
3729,,2014-1,3,4.5,3,2.67,
3730,,2014-1,3,9,3,2.67,
3731,,2015-2,3,9,3,2.96,
3732,,2015-1,3,9,3,3.13,
3733,,2015-2,3,7.5,3,2.96,
3734,,2015-2,3,11.25,3,2.96,
3735,,2016-1,3,6,3,3.33,
3736,,2015-1,3,7.5,3,3.13,
3737,,2015-1,3,10.5,3,3.13,
3738,,2015-2,3,10.5,3,2.96,
3739,,2016-1,3,10.5,3,3.33,
3740,,2016-1,3,11.25,3,3.33,
3741,,2016-1,3,9,3,3.33,
3742,,2016-1,3,12,3,3.33,
3743,,2016-2,12,42,12,3.5,
3744,,2011-1,3,6,3,2.3,
3745,,2011-1,3,9,3,2.3,
3746,,2012-1,3,0,3,1,
3747,,2011-2,3,6,3,1.25,
3748,,2012-2,4,8,4,2,
3749,,2011-2,3,4.5,3,1.25,
3750,,2011-1,3,7.5,3,2.3,
3751,,2012-1,3,4.5,3,1,
3752,,2012-2,3,10.5,3,3.33,
3753,,2013-2,3,11.25,3,3.31,
3754,,2014-1,0,0,3,3.13,
3755,,2013-1,3,4.5,3,2.88,
3756,,2014-2,12,48,12,3.9,
3757,,2011-1,3,11.25,3,3.44,
3758,,2011-1,3,12,3,3.44,
3759,,2011-1,3,6,3,3.44,
3760,,2012-2,3,9,3,3.33,
3761,,2013-1,3,7.5,3,2.88,
3762,,2014-1,3,11.25,3,3.13,
3763,,2011-2,1,4,1,3.25,
3764,,2011-2,0,0,3,3.25,
3765,,2013-1,3,10.5,3,2.88,
3766,,2013-1,3,3,3,2.88,
3767,,2013-2,3,9,3,3.31,
3768,,2014-2,3,10.5,3,3.9,
3769,,2013-1,3,9,3,2.88,
3770,,2013-2,3,12,3,3.31,
3771,,2013-2,3,7.5,3,3.31,
3772,,2014-1,3,7.5,3,3.13,
3773,,2014-2,3,11.25,3,3.75,
3774,,2013-1,3,10.5,3,3.19,
3775,,2014-1,3,11.25,3,3.38,
3776,,2014-1,3,9,3,3.38,
3777,,2012-1,3,12,3,3.88,
3778,,2016-1,3,11.25,3,3.58,
3779,,2016-1,3,9,3,3.58,
3780,,2016-2,12,48,12,4,
3781,,2011-2,3,12,3,3.83,
3782,,2013-1,3,11.25,3,3.19,
3783,,2011-2,3,11.25,3,3.83,
3784,,2012-1,3,11.25,3,3.88,
3785,,2013-1,3,6,3,3.19,
3786,,2015-2,1,4,1,3.25,
3787,,2015-2,3,9,3,3.25,
3788,,2016-1,3,12,3,3.58,
3789,,2013-2,3,9,3,3.38,
3790,,2013-2,3,11.25,3,3.38,
3791,,2011-1,0,0,3,3.17,
3792,,2011-1,3,9,3,3.17,
3793,,2011-2,3,9,3,3.14,
3794,,2012-1,0,0,3,2.33,
3795,,2012-1,3,7.5,3,2.33,
3796,,2013-1,3,9,3,2.2,
3797,,2013-2,3,4.5,3,2.5,
3798,,2011-2,3,4.5,3,3.14,
3799,,2012-2,3,6,3,2.13,
3800,,2013-1,3,6,3,2.2,
3801,,2013-1,3,4.5,3,2.2,
3802,,2011-1,3,10.5,3,3.17,
3803,,2012-1,3,6,3,2.33,
3804,,2014-1,3,7.5,3,3.17,
3805,,2014-2,12,48,12,3.58,
3806,,2014-2,3,6,3,3.58,
3807,,2014-2,3,10.5,3,3.58,
3808,,2011-1,3,3,3,3.17,
3809,,2011-2,1,2.5,1,3.14,
3810,,2011-2,3,10.5,3,3.14,
3811,,2014-1,3,10.5,3,3.17,
3812,,2011-2,0,0,3,3.14,
3813,,2012-2,3,7.5,3,2.13,
3814,,2012-1,3,6,3,1.84,
3815,,2011-2,3,11.25,3,3.33,
3816,,2012-1,3,9,3,1.84,
3817,,2013-1,0,0,3,,
3818,,2012-1,1,2.5,1,1.84,
3819,,2012-1,3,0,3,1.84,
3820,,2012-1,,,3,1.84,
3821,,2012-2,3,3,3,1,
3822,,2011-2,3,7.5,3,3.33,
3823,,2014-2,3,4.5,3,2.81,
3824,,2015-1,3,7.5,3,3.25,
3825,,2014-1,0,0,3,2.67,
3826,,2014-1,3,10.5,3,2.67,
3827,,2014-2,3,3,3,2.81,
3828,,2015-2,0,0,3,1.25,
3829,,2015-2,3,0,3,1.25,
3830,,2018-2,3,0,3,3.75,
3831,,2015-1,3,12,3,3.25,
3832,,2017-3,3,12,3,4,
3833,,2014-3,3,11.25,3,3.75,
3834,,2015-2,3,7.5,3,1.25,
3835,,2018-1,3,7.5,3,3.13,
3836,,2018-1,3,11.25,3,3.13,
3837,,2013-3,3,12,3,4,
3838,,2018-2,12,45,12,3.75,
3839,,2012-1,3,10.5,3,2.5,
3840,,2011-2,3,7.5,3,2.38,
3841,,2012-1,3,6,3,2.5,
3842,,2011-1,3,7.5,3,2.25,
3843,,2012-1,0,0,3,2.5,
3844,,2011-1,0,0,3,2.25,
3845,,2011-1,3,6,3,2.25,
3846,,2011-3,3,6,3,2,
3847,,2012-2,3,6,3,2.25,
3848,,2012-2,3,3,3,2.25,
3849,,2013-1,3,0,3,2.5,
3850,,2014-2,3,7.5,3,1.35,
3851,,2011-2,3,4.5,3,2.38,
3852,,2011-2,3,6,3,2.38,
3853,,2012-2,3,7.5,3,2.25,
3854,,2014-2,1,0,1,1.35,
3855,,2014-2,3,6,3,1.35,
3856,,2014-2,3,0,3,1.35,
3857,,2012-1,3,11.25,3,3.7,
3858,,2012-2,3,11.25,3,3.77,
3859,,2012-2,3,10.5,3,3.77,
3860,,2013-2,3,10.5,3,3.75,
3861,,2012-1,3,12,3,3.7,
3862,,2012-3,3,10.5,3,3.75,
3863,,2013-1,3,12,3,3.63,
3864,,2013-1,3,10.5,3,3.63,
3865,,2013-2,3,12,3,3.75,
3866,,2012-1,3,10.5,3,3.7,
3867,,2012-2,3,12,3,3.77,
3868,,2012-3,3,12,3,3.75,
3869,,2012-2,1,4,1,3.77,
3870,,2004-2,3,0,3,0,
3871,,2019-1,3,10.5,3,3.38,
3872,,2021-1,3,12,3,3.67,
3873,,2021-2,3,11.25,3,3.63,
3874,,2021-2,3,10.5,3,3.63,
3875,,2019-2,3,11.25,3,3.65,
3876,,2021-1,3,9,3,3.67,
3877,,2021-1,3,11.25,3,3.67,
3878,,2019-1,3,11.25,3,3.38,
3879,,2019-2,3,10.5,3,3.65,
3880,,2020-1,3,9,3,3.04,
3881,,2021-1,3,10.5,3,3.67,
3882,,2020-1,3,6,3,3.04,
3883,,2019-1,3,9,3,3.38,
3884,,2020-1,3,11.25,3,3.04,
3885,,2020-1,3,10.5,3,3.04,
3886,,2019-1,3,7.5,3,2.92,
3887,,2020-2,3,12,3,4,
3888,,2020-2,3,3,3,4,
3889,,2022-1,3,10.5,3,3.63,
3890,,2019-1,3,11.25,3,2.92,
3891,,2022-1,3,11.25,3,3.63,
3892,,2020-1,3,4.5,3,2.75,
3893,,2021-2,3,11.25,3,3.75,
3894,,2020-1,3,12,3,2.75,
3895,,2018-1,0,0,3,2.25,
3896,,2018-2,3,4.5,3,1.5,
3897,,2018-1,3,7.5,3,2.25,
3898,,2018-2,3,0,3,1.5,
3899,,2018-1,3,6,3,2.25,
3900,,2018-2,3,9,3,1.5,
3901,,2017-1,3,6,3,2.63,
3902,,2018-1,3,9,3,2.63,
3903,,2018-2,3,6,3,2.75,
3904,,2018-2,3,10.5,3,2.75,
3905,,2018-2,3,9,3,2.75,
3906,,2017-1,3,9,3,2.63,
3907,,2019-1,3,6,3,2.75,
3908,,2018-1,3,6,3,2.63,
3909,,2018-2,3,7.5,3,2.75,
3910,,2017-1,3,10.5,3,2.63,
3911,,2018-1,3,7.5,3,2.63,
3912,,2019-1,3,10.5,3,2.75,
3913,,2019-2,12,36,12,3,
3914,,2018-1,3,9,3,3.3,
3915,,2018-2,3,11.25,3,3.44,
3916,,2018-3,3,10.5,3,3.58,
3917,,2020-1,3,10.5,3,3.5,
3918,,2018-1,3,10.5,3,3.3,
3919,,2019-1,3,11.25,3,3.5,
3920,,2017-2,1,3.5,1,3.1,
3921,,2018-2,3,9,3,3.44,
3922,,2019-1,3,3,3,3.5,
3923,,2017-2,3,11.25,3,3.1,
3924,,2019-1,3,4.5,3,3.5,
3925,,2019-2,12,45,12,3.75,
3926,,2017-2,3,7.5,3,3.1,
3927,,2017-2,3,6,3,3.1,
3928,,2017-2,3,12,3,3.1,
3929,,2018-1,3,4.5,3,3.3,
3930,,2018-2,3,12,3,3.44,
3931,,2018-3,3,11.25,3,3.58,
3932,,2014-1,3,6,3,2.95,
3933,,2014-1,3,10.5,3,2.95,
3934,,2015-1,3,10.5,3,3.4,
3935,,2014-1,3,7.5,3,2.95,
3936,,2015-2,3,11.25,3,3.75,
3937,,2014-1,3,9,3,2.95,
3938,,2014-2,3,9,3,2.96,
3939,,2014-1,0,0,3,2.95,
3940,,2014-2,3,6,3,2.96,
3941,,2014-2,3,11.25,3,2.96,
3942,,2014-1,3,11.25,3,2.95,
3943,,2014-2,3,10.5,3,2.96,
3944,,2015-1,3,9,3,3.4,
3945,,2015-2,12,45,12,3.75,
3946,,2014-2,3,7.5,3,2.96,
3947,,2014-1,3,6,3,2,
3948,,2014-2,3,3,3,2.25,
3949,,2014-2,3,6,3,2.25,
3950,,2014-1,3,3,3,2,
3951,,2014-1,3,9,3,2,
3952,,2014-2,3,7.5,3,2.25,
3953,,2014-2,3,10.5,3,2.25,
3954,,2016-2,3,7.5,3,2.92,
3955,,2017-1,3,11.25,3,2.96,
3956,,2017-1,3,9,3,2.96,
3957,,2017-2,12,45,12,3.4,
3958,,2016-1,3,7.5,3,2.9,
3959,,2016-1,3,10.5,3,2.9,
3960,,2017-1,3,6,3,2.96,
3961,,2016-1,3,9,3,2.9,
3962,,2017-1,3,12,3,2.96,
3963,,2016-1,3,6,3,2.9,
3964,,2016-2,3,11.25,3,2.92,
3965,,2016-2,3,3,3,2.92,
3966,,2017-2,3,6,3,3.4,
3967,,2019-1,3,7.5,3,2.75,
3968,,2019-1,3,11.25,3,2.75,
3969,,2019-2,0,0,3,0,
3970,,2016-1,3,9,3,3.17,
3971,,2016-2,3,9,3,2.75,
3972,,2017-2,3,7.5,3,2.25,
3973,,2016-2,3,7.5,3,2.75,
3974,,2016-2,3,6,3,2.75,
3975,,2016-1,3,4.5,3,3.17,
3976,,2016-2,3,10.5,3,2.75,
3977,,2017-1,3,10.5,3,3.25,
3978,,2017-2,3,6,3,2.25,
3979,,2017-2,3,9,3,2.25,
3980,,2018-1,3,10.5,3,3.13,
3981,,2018-1,3,12,3,3.13,
3982,,2017-2,3,4.5,3,2.25,
3983,,2018-2,12,42,12,3.5,
3984,,2016-1,3,10.5,3,3.17,
3985,,2017-1,3,9,3,3.25,
3986,,2013-3,3,12,3,3.88,
3987,,2014-1,3,9,3,3.29,
3988,,2014-2,3,9,3,3.45,
3989,,2014-2,3,10.5,3,3.45,
3990,,2015-1,3,11.25,3,3.69,
3991,,2014-1,3,7.5,3,3.29,
3992,,2014-1,3,11.25,3,3.29,
3993,,2014-2,3,11.25,3,3.45,
3994,,2015-1,3,10.5,3,3.69,
3995,,2014-1,3,10.5,3,3.29,
3996,,2014-1,3,12,3,3.29,
3997,,2013-3,3,11.25,3,3.88,
3998,,2015-2,3,7.5,3,2.7,
3999,,2015-1,3,6,3,2.3,
4000,,2016-1,3,10.5,3,3.63,
4001,,2015-1,3,9,3,2.3,
4002,,2016-2,12,36,12,3,
4003,,2015-2,3,9,3,2.7,
4004,,2016-1,3,11.25,3,3.63,
4005,,2016-1,3,9,3,3.63,
4006,,2015-1,3,7.5,3,2.3,
4007,,2016-1,3,12,3,3.63,
4008,,2012-1,3,12,3,3.54,
4009,,2012-2,3,6,3,3.02,
4010,,2013-1,3,9,3,3.4,
4011,,2013-2,3,10.5,3,3.45,
4012,,2013-2,3,11.25,3,3.45,
4013,,2012-1,3,9,3,3.54,
4014,,2012-1,3,10.5,3,3.54,
4015,,2012-1,3,11.25,3,3.54,
4016,,2012-2,3,11.25,3,3.02,
4017,,2013-2,3,7.5,3,3.45,
4018,,2012-2,0,0,3,3.02,
4019,,2012-2,3,9,3,3.02,
4020,,2013-1,3,11.25,3,3.4,
4021,,2012-2,1,4,1,3.02,
4022,,2013-1,3,10.5,3,3.4,
4023,,2012-3,3,11.25,3,3.38,
4024,,2012-3,3,9,3,3.38,
4025,,2013-1,3,3,3,2,
4026,,2013-2,3,9,3,2.83,
4027,,2012-1,1,4,1,2.59,
4028,,2012-1,3,6,3,2.59,
4029,,2012-3,3,4.5,3,3.5,
4030,,2013-2,3,6,3,2.83,
4031,,2014-1,3,3,3,2.33,
4032,,2014-2,3,4.5,3,2,
4033,,2012-2,3,6,3,2.69,
4034,,2013-1,0,0,3,2,
4035,,2015-2,3,7.5,3,3.25,
4036,,2015-2,3,6,3,3.25,
4037,,2012-1,3,9,3,2.59,
4038,,2012-1,3,10.5,3,2.59,
4039,,2013-2,3,10.5,3,2.83,
4040,,2015-2,12,45,12,3.25,
4041,,2012-1,0,0,3,2.59,
4042,,2012-2,3,10.5,3,2.69,
4043,,2012-2,4,8,4,2.69,
4044,,2012-1,1,4,1,1.69,
4045,,2012-1,3,7.5,3,1.69,
4046,,2012-2,3,6,3,1.33,
4047,,2012-1,3,3,3,1.69,
4048,,2012-2,3,0,3,1.33,
4049,,2012-1,0,0,3,1.69,
4050,,2012-1,3,0,3,1.69,
4051,,2014-2,0,0,3,2.25,
4052,,2017-1,3,6,3,2.25,
4053,,2019-1,3,3,3,2.5,
4054,,2019-2,3,0,3,3.5,
4055,,2020-1,,,3,2.25,
4056,,2021-1,3,9,3,3.33,
4057,,2021-2,3,10.5,3,3.75,
4058,,2012-1,3,0,3,2.75,
4059,,2015-1,3,0,3,1,
4060,,2016-1,3,10.5,3,3.25,
4061,,2016-1,3,4.5,3,3.25,
4062,,2016-2,3,7.5,3,2.25,
4063,,2016-2,3,6,3,2.25,
4064,,2018-2,3,12,3,3,
4065,,2020-1,3,7.5,3,2.25,
4066,,2021-1,3,10.5,3,3.33,
4067,,2017-2,3,4.5,3,3,
4068,,2019-2,3,10.5,3,3.5,
4069,,2021-2,3,12,3,3.75,
4070,,2012-1,3,7.5,3,2.75,
4071,,2013-2,3,0,3,2.5,
4072,,2015-2,3,6,3,2,
4073,,2017-1,3,7.5,3,2.25,
4074,,2020-2,3,3,3,1,
4075,,2020-2,12,12,12,1,
4076,,2012-1,1,3.5,1,2.75,
4077,,2020-1,3,6,3,2.25,
4078,,2015-1,3,3,3,1,
4079,,2015-2,3,0,3,2,
4080,,2016-1,3,9,3,3.25,
4081,,2017-1,3,3,3,2.25,
4082,,2018-2,3,6,3,3,
4083,,2012-1,3,9,3,3.3,
4084,,2013-2,3,7.5,3,3.15,
4085,,2014-1,3,10.5,3,3.67,
4086,,2014-1,3,11.25,3,3.67,
4087,,2012-1,3,11.25,3,3.3,
4088,,2013-1,3,10.5,3,3.15,
4089,,2013-1,3,9,3,3.15,
4090,,2013-2,3,9,3,3.15,
4091,,2013-1,3,7.5,3,3.15,
4092,,2013-1,3,11.25,3,3.15,
4093,,2013-2,3,10.5,3,3.15,
4094,,2013-2,3,11.25,3,3.15,
4095,,2021-1,3,7.5,3,3,
4096,,2022-1,3,12,3,3.45,
4097,,2018-1,3,6,3,2.4,
4098,,2021-2,3,12,3,3.5,
4099,,2021-2,3,9,3,3.5,
4100,,2018-1,3,9,3,2.4,
4101,,2022-1,3,10.5,3,3.45,
4102,,2022-1,3,7.5,3,3.45,
4103,,2021-2,3,10.5,3,3.5,
4104,,2022-1,3,11.25,3,3.45,
4105,,2021-1,3,10.5,3,3,
4106,,2013-1,0,0,3,2.92,
4107,,2013-1,3,9,3,2.92,
4108,,2013-1,3,11.25,3,2.92,
4109,,2013-1,3,6,3,2.92,
4110,,2013-2,1,0,1,0,
4111,,2013-2,3,0,3,0,
4112,,2014-2,3,10.5,3,3.83,
4113,,2014-2,3,12,3,3.83,
4114,,2014-2,3,11.25,3,3.83,
4115,,2015-1,3,11.25,3,3.83,
4116,,2016-2,3,9,3,3.63,
4117,,2016-2,3,12,3,3.63,
4118,,2017-1,3,11.25,3,3.8,
4119,,2014-2,1,4,1,3.83,
4120,,2015-1,3,12,3,3.83,
4121,,2014-1,3,7.5,3,3.75,
4122,,2017-1,3,12,3,3.8,
4123,,2014-1,3,12,3,3.75,
4124,,2015-1,3,10.5,3,3.83,
4125,,2016-2,3,10.5,3,3.63,
4126,,2017-2,12,48,12,4,
4127,,2016-2,3,10.5,3,3.42,
4128,,2014-1,3,10.5,3,3.44,
4129,,2014-2,3,6,3,2.88,
4130,,2015-1,3,9,3,3.25,
4131,,2015-1,3,10.5,3,3.25,
4132,,2015-2,3,6,3,3,
4133,,2016-1,3,7.5,3,3.35,
4134,,2016-2,12,45,12,3.42,
4135,,2014-1,3,9,3,3.44,
4136,,2014-2,3,9,3,2.88,
4137,,2014-2,3,10.5,3,2.88,
4138,,2016-1,3,10.5,3,3.35,
4139,,2016-2,3,6,3,3.42,
4140,,2014-1,3,11.25,3,3.44,
4141,,2014-2,3,0,3,2.88,
4142,,2015-1,3,11.25,3,3.25,
4143,,2015-2,3,10.5,3,3,
4144,,2016-1,3,12,3,3.35,
4145,,2016-1,3,11.25,3,3.35,
4146,,2014-1,0,0,3,3.44,
4147,,2015-2,3,9,3,3,
4148,,2016-1,3,9,3,3.35,
4149,,2014-1,3,9,3,1.75,
4150,,2013-2,3,7.5,3,3.25,
4151,,2014-1,3,6,3,1.75,
4152,,2014-2,3,0,3,0,
4153,,2013-1,3,12,3,2.5,
4154,,2014-1,3,3,3,1.75,
4155,,2014-2,0,0,3,0,
4156,,2015-1,3,7.5,3,2.9,
4157,,2015-2,3,6,3,2.75,
4158,,2015-1,3,9,3,2.9,
4159,,2015-2,3,10.5,3,2.75,
4160,,2015-2,3,7.5,3,2.75,
4161,,2015-2,3,9,3,2.75,
4162,,2015-1,3,10.5,3,2.9,
4163,,2016-2,12,45,12,3.46,
4164,,2014-2,3,12,3,2.75,
4165,,2014-2,3,6,3,2.75,
4166,,2016-1,3,12,3,4,
4167,,2016-2,3,6,3,3.46,
4168,,2014-1,3,0,3,2.69,
4169,,2014-2,3,9,3,2.75,
4170,,2016-2,3,11.25,3,3.46,
4171,,2017-1,3,6,3,2,
4172,,2013-2,3,9,3,2,
4173,,2013-2,3,3,3,2,
4174,,2014-2,0,0,3,2,
4175,,2013-1,3,12,3,3.25,
4176,,2013-2,3,6,3,2,
4177,,2013-1,3,12,3,3.75,
4178,,2013-2,3,12,3,3.65,
4179,,2013-2,3,10.5,3,3.65,
4180,,2014-1,0,0,3,3.42,
4181,,2013-1,3,9,3,3.75,
4182,,2013-1,3,11.25,3,3.75,
4183,,2013-2,3,9,3,3.65,
4184,,2013-2,3,11.25,3,3.65,
4185,,2013-2,0,0,3,3.33,
4186,,2013-2,3,10.5,3,3.33,
4187,,2015-1,3,0,3,2,
4188,,2015-2,0,0,3,,
4189,,2015-2,3,3,3,,
4190,,2014-1,3,6,3,1,
4191,,2014-2,3,0,3,1.88,
4192,,2014-1,3,0,3,1,
4193,,2013-2,3,0,3,3.33,
4194,,2014-1,3,4.5,3,1,
4195,,2014-2,3,11.25,3,1.88,
4196,,2015-1,3,9,3,2,
4197,,2013-1,3,0,3,1.19,
4198,,2013-1,3,3,3,1.19,
4199,,2013-1,3,11.25,3,1.19,
4200,,2013-1,0,0,3,1.19,
4201,,2015-2,3,7.5,3,3,
4202,,2016-1,3,6,3,2.75,
4203,,2016-1,3,9,3,2.75,
4204,,2016-1,3,3,3,2.75,
4205,,2016-2,3,9,3,2.5,
4206,,2013-1,3,0,3,2.75,
4207,,2014-1,3,10.5,3,2.5,
4208,,2014-1,3,4.5,3,2.5,
4209,,2014-2,3,3,3,3.25,
4210,,2014-2,3,11.25,3,3.25,
4211,,2015-1,3,4.5,3,2.38,
4212,,2016-2,3,6,3,2.5,
4213,,2017-1,12,42,12,3.2,
4214,,2013-1,3,11.25,3,2.75,
4215,,2015-1,3,6,3,2.38,
4216,,2013-1,0,0,3,2.75,
4217,,2014-1,3,0,3,2.5,
4218,,2014-2,3,0,3,3.25,
4219,,2014-2,3,7.5,3,3.25,
4220,,2016-1,3,10.5,3,2.75,
4221,,2016-1,3,7.5,3,2.75,
4222,,2014-1,0,0,3,2.5,
4223,,2014-2,3,10.5,3,3.25,
4224,,2015-1,3,7.5,3,2.38,
4225,,2015-1,3,9,3,2.38,
4226,,2015-2,3,4.5,3,3,
4227,,2016-1,0,0,3,2.75,
4228,,2017-1,3,6,3,3.2,
4229,,2015-2,12,36,12,2.8,
4230,,2013-2,3,3,3,,
4231,,2017-2,3,6,3,2.5,
4232,,2015-1,3,7.5,3,2.67,
4233,,2015-2,3,6,3,2.8,
4234,,2016-2,0,0,0,0,
4235,,2013-2,3,0,3,,
4236,,2014-1,3,6,3,2.58,
4237,,2014-1,3,11.25,3,2.58,
4238,,2017-2,3,9,3,2.5,
4239,,2015-1,3,6,3,2.8,
4240,,2015-1,3,9,3,2.8,
4241,,2016-1,3,10.5,3,3.6,
4242,,2016-2,0,0,3,3.75,
4243,,2015-1,3,10.5,3,2.8,
4244,,2015-2,3,9,3,3.1,
4245,,2016-1,3,12,3,3.6,
4246,,2015-2,3,11.25,3,3.1,
4247,,2016-1,3,11.25,3,3.6,
4248,,2015-1,3,7.5,3,2.8,
4249,,2015-1,3,4.5,3,2.8,
4250,,2015-2,3,7.5,3,3.1,
4251,,2016-2,12,45,12,3.75,
4252,,2017-1,3,11.25,3,3.75,
4253,,2016-1,3,9,3,3.6,
4254,,2015-2,3,9,3,3.15,
4255,,2017-1,3,10.5,3,3.81,
4256,,2017-1,3,11.25,3,3.81,
4257,,2015-2,3,10.5,3,3.15,
4258,,2017-1,3,12,3,3.81,
4259,,2015-2,3,7.5,3,3.15,
4260,,2015-2,3,11.25,3,3.15,
4261,,2015-3,3,12,3,3.5,
4262,,2015-3,3,9,3,3.5,
4263,,2013-2,3,3,3,1,
4264,,2013-2,3,6,3,1,
4265,,2013-2,3,0,3,1,
4266,,2015-2,3,11.25,3,3.5,
4267,,2016-1,3,7.5,3,2.95,
4268,,2017-2,3,7.5,3,3,
4269,,2016-1,3,11.25,3,2.95,
4270,,2016-2,3,9,3,3.33,
4271,,2017-1,3,11.25,3,3.5,
4272,,2017-2,3,10.5,3,3,
4273,,2016-1,3,6,3,2.95,
4274,,2015-2,3,7.5,3,3.5,
4275,,2016-2,3,12,3,3.33,
4276,,2018-1,12,48,12,4,
4277,,2016-1,3,12,3,2.95,
4278,,2021-1,3,10.5,3,3.63,
4279,,2021-2,3,9,3,3.63,
4280,,2020-1,3,9,3,3.25,
4281,,2020-2,0,0,0,3.75,
4282,,2022-1,3,12,3,3.65,
4283,,2021-1,3,11.25,3,3.63,
4284,,2021-2,3,12,3,3.63,
4285,,2022-1,3,10.5,3,3.65,
4286,,2019-2,3,10.5,3,3,
4287,,2020-1,3,11.25,3,3.25,
4288,,2022-1,3,11.25,3,3.65,
4289,,2020-3,3,10.5,3,3.75,
4290,,2019-2,3,7.5,3,3,
4291,,2020-3,3,12,3,3.75,
4292,,2022-1,3,9,3,3.65,
4293,,2013-1,3,10.5,3,0.88,
4294,,2013-1,3,0,3,0.88,
4295,,2013-1,0,0,3,0.88,
4296,,2022-1,3,6,3,2.08,
4297,,2022-1,3,7.5,3,2.08,
4298,,2022-1,3,3,3,2.08,
4299,,2022-1,3,9,3,2.08,
4300,,2022-1,3,4.5,3,2.08,
4301,,2017-1,3,11.25,3,3.38,
4302,,2017-1,3,10.5,3,3.38,
4303,,2017-1,3,7.5,3,3.38,
4304,,2016-1,3,9,3,3.42,
4305,,2016-2,3,10.5,3,3.25,
4306,,2017-1,3,12,3,3.38,
4307,,2017-1,3,9,3,3.38,
4308,,2016-1,3,10.5,3,3.42,
4309,,2017-2,12,45,12,3.75,
4310,,2016-1,3,12,3,3.42,
4311,,2016-2,3,12,3,3.25,
4312,,2016-3,3,10.5,3,3.5,
4313,,2017-1,3,7.5,3,2.46,
4314,,2017-2,3,11.25,3,3,
4315,,2018-2,3,7.5,3,2.9,
4316,,2018-2,12,36,12,2.9,
4317,,2017-1,3,4.5,3,2.46,
4318,,2017-1,3,11.25,3,2.46,
4319,,2017-1,3,6,3,2.46,
4320,,2017-2,3,6,3,3,
4321,,2019-1,3,3,3,2,
4322,,2019-2,3,11.25,3,3.25,
4323,,2020-1,3,12,3,3.5,
4324,,2020-1,3,7.5,3,3.5,
4325,,2020-2,3,10.5,3,3.17,
4326,,2015-1,,,3,0,
4327,,2019-1,3,10.5,3,2,
4328,,2020-2,3,6,3,3.17,
4329,,2021-1,3,6,3,3.08,
4330,,2014-2,3,10.5,3,1.63,
4331,,2014-2,3,9,3,1.63,
4332,,2016-1,,,3,0,
4333,,2019-2,3,9,3,3.25,
4334,,2020-2,3,12,3,3.17,
4335,,2014-2,3,0,3,1.63,
4336,,2019-1,3,7.5,3,2,
4337,,2021-1,3,10.5,3,3.08,
4338,,2021-2,12,42,12,3.5,
4339,,2016-1,3,0,3,0,
4340,,2020-1,0,0,0,3.5,
4341,,2020-1,3,0,3,3.5,
4342,,2021-1,3,11.25,3,3.08,
4343,,2016-1,3,10.5,3,2.92,
4344,,2018-1,3,6,3,3,
4345,,2016-2,3,9,3,3.55,
4346,,2017-1,3,6,3,2.7,
4347,,2019-1,3,11.25,3,3.75,
